product_id,product_name,category,product_price
2190,Electric Kettle,Gardening & Outdoor,862.33
2191,Jack Stand,Home Appliances,213.89
2192,Cordless Drill,Personal Accessories,210.29
2193,Power Bank,Tools & Automotive,130.89
2194,Dehumidifier,Furniture,839.03
2195,Jack Stand,Tools & Automotive,874.89
2196,Webcam,Personal Accessories,443.4
2197,Ergonomic Office Chair,Furniture,815.3
2198,Scented Candles,Travel & Camping,66.99
2199,Area Rug,Office Supplies,711.35
2200,Bicycle,Office Supplies,106.18
2201,Hammock,Electronics,279.44
2202,Tent,Office Supplies,291.36
2203,Coffee Maker,Travel & Camping,428.64
2204,Handheld Garment Steamer,Travel & Camping,484.56
2205,Cordless Drill,Home Decor,253.41
2206,Toolbox,Home Decor,131.56
2207,Foam Roller,Home Appliances,921.43
2208,Garden Hose,Personal Accessories,168.35
2209,Pen Set,Tools & Automotive,888.47
2210,Microphone,Furniture,381.89
2211,Wireless Charger,Electronics,709.74
2212,Garden Hose,Travel & Camping,417.57
2213,Microphone,Gardening & Outdoor,419.56
2214,Area Rug,Tools & Automotive,940.58
2215,Calculator,Electronics,428.84
2216,Soundbar,Sports & Fitness,897.21
2217,Notebook,Tools & Automotive,720.65
2218,Electric Kettle,Gardening & Outdoor,309.32
2219,Tablet Stand,Gardening & Outdoor,158.78
2220,Phone Case,Travel & Camping,657.65
2221,Toolbox,Tools & Automotive,838.91
2222,Gimbal,Sports & Fitness,524.47
2223,Smart Lock,Office Supplies,379.84
2224,Wireless Headphones,Home Decor,37.22
2225,Laptop Backpack,Furniture,106.49
2226,Sofa Bed,Travel & Camping,477.28
2227,Bedside Lamp,Sports & Fitness,806.53
2228,Cable Organizer,Personal Accessories,162.9
2229,Area Rug,Home Appliances,677.95
2230,Planting Pot Set,Electronics,104.61
2231,Bedside Lamp,Home Appliances,307.35
2232,Smart Lock,Home Appliances,611.32
2233,Cable Organizer,Home Decor,292.03
2234,Picture Frame,Electronics,261.34
2235,Jack Stand,Home Decor,98.62
2236,Gimbal,Travel & Camping,659.96
2237,Coffee Maker,Travel & Camping,32.13
2238,Area Rug,Furniture,787.95
2239,Espresso Machine,Tools & Automotive,557.38
2240,Yoga Mat,Electronics,966.25
2241,Jumper Cables,Furniture,803.79
2242,Outdoor Grill,Gardening & Outdoor,819.67
2243,Fishing Rod,Tools & Automotive,803.64
2244,Ergonomic Office Chair,Furniture,861.61
2245,Air Compressor,Tools & Automotive,34.2
2246,Hole Puncher,Home Decor,82.04
2247,Diffuser,Electronics,538.2
2248,Screen Protector,Sports & Fitness,109.29
2249,Hole Puncher,Electronics,166.87
2250,Electric Kettle,Office Supplies,314.34
2251,Dining Table,Personal Accessories,420.99
2252,Tire Inflator,Travel & Camping,323.9
2253,Headphone Stand,Electronics,56.28
2254,Coffee Maker,Home Decor,696.08
2255,Dash Cam,Tools & Automotive,644.28
2256,Bicycle,Home Decor,659.95
2257,Car Mount,Home Decor,692.18
2258,Power Bank,Travel & Camping,174.78
2259,Floor Lamp,Furniture,819.49
2260,Solar-Powered Garden Lights,Electronics,31.9
2261,Car Mount,Tools & Automotive,428.84
2262,Gimbal,Travel & Camping,300.78
2263,Tire Inflator,Sports & Fitness,735.29
2264,Smart Lock,Home Decor,330.14
2265,Bedside Lamp,Office Supplies,389.51
2266,Hammock,Gardening & Outdoor,141.7
2267,External Hard Drive,Home Decor,256.55
2268,Skateboard,Travel & Camping,834.57
2269,Gimbal,Tools & Automotive,726.74
2270,Jack Stand,Home Decor,408.42
2271,Dumbbell Set,Travel & Camping,684.73
2272,Security Camera,Gardening & Outdoor,260.37
2273,Pressure Gauge,Office Supplies,475.0
2274,Dehumidifier,Travel & Camping,18.17
2275,Calculator,Office Supplies,899.78
2276,Screen Protector,Furniture,914.03
2277,Wireless Charger,Travel & Camping,332.64
2278,Pressure Gauge,Home Appliances,926.1
2279,Headphone Stand,Travel & Camping,356.77
2280,Stapler,Gardening & Outdoor,840.81
2281,Bicycle,Sports & Fitness,489.17
2282,Skateboard,Office Supplies,81.16
2283,Charging Dock,Electronics,543.52
2284,Phone Case,Gardening & Outdoor,325.53
2285,Jumper Cables,Sports & Fitness,170.51
2286,Pressure Gauge,Gardening & Outdoor,153.04
2287,Pressure Gauge,Home Appliances,17.76
2288,Gimbal,Electronics,753.26
2289,Hiking Boots,Tools & Automotive,925.04
2290,4K UHD Monitor,Travel & Camping,485.71
2291,Action Camera,Home Decor,752.39
2292,Jump Rope,Personal Accessories,211.48
2293,Patio Umbrella,Gardening & Outdoor,843.33
2294,Wall Clock,Office Supplies,544.92
2295,Pressure Gauge,Home Appliances,251.11
2296,Blender,Furniture,577.78
2297,Solar-Powered Garden Lights,Travel & Camping,289.49
2298,Smartwatch,Electronics,31.01
2299,Bicycle,Sports & Fitness,921.24
2300,Power Bank,Sports & Fitness,569.84
2301,Sofa Bed,Sports & Fitness,127.77
2302,E-reader,Personal Accessories,285.07
2303,Screen Protector,Electronics,489.44
2304,Hammock,Personal Accessories,475.25
2305,Binoculars,Gardening & Outdoor,236.78
2306,Microphone,Personal Accessories,520.51
2307,Soundbar,Sports & Fitness,32.49
2308,Ring Light,Tools & Automotive,58.93
2309,Weighted Blanket,Office Supplies,314.61
2310,Tripod,Travel & Camping,151.06
2311,Sofa Bed,Home Appliances,223.2
2312,Jack Stand,Furniture,256.55
2313,Weighted Blanket,Home Decor,593.83
2314,Car Air Freshener,Home Appliances,966.08
2315,Area Rug,Sports & Fitness,570.39
2316,Security Camera,Gardening & Outdoor,747.77
2317,Car Charger,Travel & Camping,243.92
2318,Smart Thermostat,Sports & Fitness,47.39
2319,Pen Set,Sports & Fitness,485.55
2320,Ring Light,Electronics,700.24
2321,Pressure Gauge,Office Supplies,513.7
2322,Wireless Charger,Personal Accessories,623.21
2323,Yoga Mat,Furniture,987.86
2324,Microphone,Tools & Automotive,500.58
2325,Pop Socket,Personal Accessories,609.21
2326,Pressure Gauge,Travel & Camping,254.42
2327,E-reader,Tools & Automotive,368.1
2328,Cordless Drill,Electronics,241.7
2329,Notebook,Tools & Automotive,826.72
2330,Air Compressor,Office Supplies,623.65
2331,Pop Socket,Electronics,239.07
2332,Humidifier,Home Appliances,579.44
2333,Ergonomic Office Chair,Tools & Automotive,726.34
2334,Desk Lamp,Sports & Fitness,807.46
2335,Power Bank,Gardening & Outdoor,638.07
2336,Standing Desk,Furniture,355.33
2337,Pen Set,Personal Accessories,476.3
2338,Electric Kettle,Home Decor,882.82
2339,Jack Stand,Gardening & Outdoor,724.09
2340,Binoculars,Personal Accessories,74.74
2341,Soundbar,Sports & Fitness,439.93
2342,Throw Pillow,Tools & Automotive,547.45
2343,Throw Pillow,Gardening & Outdoor,894.65
2344,Electric Kettle,Office Supplies,389.16
2345,Wireless Headphones,Home Appliances,108.71
2346,Planting Pot Set,Sports & Fitness,106.27
2347,Air Compressor,Office Supplies,125.73
2348,Soundbar,Home Appliances,560.2
2349,Electric Kettle,Tools & Automotive,841.3
2350,Hiking Boots,Home Decor,485.17
2351,External Hard Drive,Gardening & Outdoor,823.68
2352,Water Bottle,Home Appliances,853.66
2353,Digital Camera,Home Decor,890.47
2354,Outdoor Grill,Office Supplies,532.17
2355,Air Compressor,Office Supplies,997.91
2356,Webcam,Home Decor,861.59
2357,Standing Desk,Furniture,461.39
2358,Hole Puncher,Personal Accessories,534.13
2359,Diffuser,Travel & Camping,495.4
2360,Jump Rope,Electronics,790.25
2361,Water Bottle,Sports & Fitness,243.71
2362,Jump Rope,Tools & Automotive,621.7
2363,Wireless Keyboard,Personal Accessories,408.28
2364,Hiking Boots,Travel & Camping,635.91
2365,Area Rug,Sports & Fitness,887.25
2366,Car Mount,Personal Accessories,702.51
2367,Folding Chair,Home Decor,68.9
2368,Car Seat Cover,Personal Accessories,868.36
2369,Diffuser,Office Supplies,214.81
2370,Stapler,Home Decor,721.27
2371,Screen Protector,Home Decor,924.48
2372,Ergonomic Office Chair,Home Appliances,525.72
2373,Sleeping Bag,Sports & Fitness,928.67
2374,Ring Light,Travel & Camping,410.42
2375,Tripod,Personal Accessories,753.73
2376,Yoga Mat,Electronics,634.98
2377,Pressure Washer,Tools & Automotive,63.58
2378,Pressure Washer,Tools & Automotive,599.75
2379,Digital Camera,Personal Accessories,294.43
2380,Sleeping Bag,Gardening & Outdoor,684.56
2381,Screen Protector,Personal Accessories,975.24
2382,Car Charger,Gardening & Outdoor,27.63
2383,Pressure Washer,Office Supplies,324.67
2384,Tripod,Travel & Camping,965.5
2385,Picture Frame,Office Supplies,669.94
2386,Laptop Backpack,Sports & Fitness,41.89
2387,Garden Hose,Electronics,111.79
2388,External Hard Drive,Sports & Fitness,740.16
2389,Power Bank,Furniture,327.25
2390,Smart Thermostat,Personal Accessories,218.94
2391,Toolbox,Electronics,511.52
2392,Tent,Personal Accessories,401.36
2393,Car Seat Cover,Home Decor,603.56
2394,4K UHD Monitor,Sports & Fitness,287.39
2395,Hammock,Electronics,20.0
2396,Hammock,Office Supplies,615.6
2397,Tent,Home Decor,650.92
2398,Cordless Drill,Home Decor,801.12
2399,Mesh Wi-Fi System,Sports & Fitness,73.63
2400,Hammock,Personal Accessories,506.24
2401,Air Compressor,Home Appliances,136.76
2402,Toolbox,Tools & Automotive,799.56
2403,Floor Mats,Electronics,69.12
2404,Tent,Gardening & Outdoor,47.09
2405,Yoga Mat,Personal Accessories,751.82
2406,Digital Camera,Home Decor,782.85
2407,Sofa Bed,Gardening & Outdoor,157.77
2408,Area Rug,Tools & Automotive,920.22
2409,Diffuser,Travel & Camping,9.13
2410,Coffee Maker,Sports & Fitness,997.01
2411,Toaster Oven,Electronics,372.98
2412,Screen Protector,Home Decor,163.0
2413,Portable Bluetooth Speaker,Travel & Camping,124.16
2414,Sofa Bed,Travel & Camping,512.7
2415,Blender,Tools & Automotive,781.69
2416,Drone,Office Supplies,565.09
2417,Cable Organizer,Personal Accessories,440.47
2418,Car Seat Cover,Home Appliances,519.0
2419,Electric Kettle,Home Decor,168.61
2420,Espresso Machine,Office Supplies,925.41
2421,Action Camera,Home Appliances,264.93
2422,Dumbbell Set,Travel & Camping,991.95
2423,Jack Stand,Furniture,76.59
2424,Cordless Drill,Sports & Fitness,649.86
2425,Car Seat Cover,Electronics,833.08
2426,Wireless Charger,Office Supplies,446.34
2427,Charging Dock,Personal Accessories,40.31
2428,Bedside Lamp,Home Appliances,970.01
2429,Pop Socket,Personal Accessories,212.69
2430,Dehumidifier,Home Decor,643.17
2431,Skateboard,Personal Accessories,281.96
2432,Resistance Bands,Gardening & Outdoor,993.72
2433,Standing Desk,Home Appliances,514.14
2434,Webcam,Sports & Fitness,786.04
2435,Lawn Mower,Sports & Fitness,200.02
2436,Pen Set,Travel & Camping,860.94
2437,Throw Pillow,Home Decor,178.93
2438,Tent,Office Supplies,8.84
2439,Espresso Machine,Personal Accessories,946.88
2440,Picture Frame,Electronics,767.44
2441,Car Charger,Office Supplies,459.99
2442,Garden Hose,Electronics,747.93
2443,Desk Organizer,Travel & Camping,932.96
2444,Tripod,Tools & Automotive,288.75
2445,Espresso Machine,Office Supplies,430.68
2446,Floor Mats,Travel & Camping,72.06
2447,Phone Case,Gardening & Outdoor,939.35
2448,Folding Chair,Electronics,720.61
2449,Area Rug,Home Appliances,104.48
2450,Soundbar,Furniture,495.1
2451,Air Purifier,Gardening & Outdoor,454.11
2452,Wireless Keyboard,Furniture,976.53
2453,External Hard Drive,Personal Accessories,577.39
2454,Cordless Drill,Home Decor,11.21
2455,Lawn Mower,Gardening & Outdoor,296.28
2456,Gaming Mouse,Office Supplies,553.38
2457,External Hard Drive,Home Appliances,411.8
2458,Hole Puncher,Tools & Automotive,795.72
2459,External Hard Drive,Furniture,850.3
2460,Screen Protector,Home Decor,562.38
2461,Car Mount,Furniture,841.89
2462,Fishing Rod,Home Decor,812.62
2463,Hiking Boots,Home Appliances,878.78
2464,Soundbar,Sports & Fitness,301.99
2465,Folding Chair,Personal Accessories,629.34
2466,Solar-Powered Garden Lights,Travel & Camping,516.9
2467,Fishing Rod,Personal Accessories,831.78
2468,Fishing Rod,Furniture,381.88
2469,Handheld Garment Steamer,Furniture,89.83
2470,Outdoor Grill,Office Supplies,26.91
2471,Jumper Cables,Gardening & Outdoor,336.06
2472,Charging Dock,Gardening & Outdoor,991.35
2473,Air Purifier,Furniture,80.1
2474,Dumbbell Set,Personal Accessories,215.49
2475,Jump Rope,Personal Accessories,949.06
2476,Planting Pot Set,Office Supplies,73.76
2477,Dehumidifier,Home Decor,997.03
2478,Smart Thermostat,Personal Accessories,545.6
2479,Robotic Vacuum Cleaner,Gardening & Outdoor,819.56
2480,Toaster Oven,Furniture,492.43
2481,Outdoor Grill,Tools & Automotive,187.09
2482,Soundbar,Furniture,679.64
2483,Jumper Cables,Home Decor,526.34
2484,Gaming Mouse,Sports & Fitness,802.65
2485,Air Fryer,Electronics,432.31
2486,Weighted Blanket,Home Decor,948.95
2487,Floor Mats,Furniture,357.82
2488,Air Compressor,Sports & Fitness,641.82
2489,Canoe,Travel & Camping,315.73
2490,Ring Light,Travel & Camping,426.64
2491,Sofa Bed,Home Appliances,562.26
2492,Charging Dock,Tools & Automotive,972.32
2493,Smart Lock,Home Appliances,576.28
2494,Gaming Mouse,Furniture,109.94
2495,Cable Organizer,Home Appliances,670.47
2496,Charging Dock,Home Decor,738.04
2497,Bicycle,Travel & Camping,227.84
2498,Outdoor Grill,Personal Accessories,120.02
2499,External Hard Drive,Furniture,48.71
2500,Tripod,Electronics,416.26
2501,Dining Table,Sports & Fitness,526.15
2502,Diffuser,Gardening & Outdoor,428.09
2503,Microphone,Home Appliances,310.14
2504,Blender,Electronics,148.19
2505,Laptop Backpack,Personal Accessories,847.54
2506,Resistance Bands,Tools & Automotive,831.96
2507,External Hard Drive,Furniture,23.87
2508,Coffee Maker,Personal Accessories,282.01
2509,Desk Organizer,Office Supplies,609.83
2510,Wireless Keyboard,Gardening & Outdoor,390.11
2511,Smartwatch,Home Appliances,928.36
2512,E-reader,Travel & Camping,345.32
2513,Digital Camera,Sports & Fitness,961.12
2514,Air Fryer,Sports & Fitness,109.03
2515,Diffuser,Travel & Camping,401.56
2516,Wireless Headphones,Personal Accessories,547.66
2517,Throw Pillow,Personal Accessories,787.46
2518,Blender,Home Decor,464.12
2519,Jump Rope,Home Decor,669.02
2520,Dining Table,Travel & Camping,368.02
2521,Electric Kettle,Travel & Camping,346.91
2522,Gaming Mouse,Home Decor,203.72
2523,Hiking Boots,Electronics,849.09
2524,Tripod,Gardening & Outdoor,925.55
2525,Hammock,Home Decor,141.75
2526,Robotic Vacuum Cleaner,Home Appliances,894.12
2527,Car Charger,Home Appliances,506.89
2528,Stapler,Personal Accessories,727.81
2529,Scented Candles,Sports & Fitness,248.43
2530,Outdoor Grill,Home Appliances,236.66
2531,Air Compressor,Gardening & Outdoor,67.64
2532,Charging Dock,Personal Accessories,577.19
2533,Action Camera,Gardening & Outdoor,14.07
2534,Ergonomic Office Chair,Sports & Fitness,142.11
2535,Mesh Wi-Fi System,Personal Accessories,67.58
2536,Garden Hose,Tools & Automotive,577.63
2537,Stapler,Gardening & Outdoor,270.94
2538,Toaster Oven,Electronics,765.2
2539,Treadmill,Personal Accessories,906.52
2540,Folding Chair,Office Supplies,995.52
2541,Smartwatch,Sports & Fitness,565.5
2542,Charging Dock,Home Appliances,102.61
2543,Mesh Wi-Fi System,Sports & Fitness,453.28
2544,Ring Light,Sports & Fitness,138.23
2545,Soundbar,Electronics,679.77
2546,Smartwatch,Travel & Camping,940.86
2547,Electric Kettle,Home Appliances,590.93
2548,Pressure Gauge,Home Appliances,847.83
2549,Drone,Gardening & Outdoor,719.73
2550,Desk Lamp,Gardening & Outdoor,100.09
2551,4K UHD Monitor,Office Supplies,317.56
2552,Lawn Mower,Electronics,235.26
2553,Phone Case,Personal Accessories,479.52
2554,Screen Protector,Home Appliances,98.57
2555,Wall Clock,Home Appliances,808.58
2556,Mesh Wi-Fi System,Electronics,741.84
2557,Binoculars,Tools & Automotive,808.22
2558,Toolbox,Tools & Automotive,59.04
2559,Screen Protector,Gardening & Outdoor,578.99
2560,Dining Table,Office Supplies,836.34
2561,Bicycle,Sports & Fitness,217.77
2562,Dumbbell Set,Personal Accessories,307.52
2563,Dash Cam,Home Appliances,262.71
2564,Mesh Wi-Fi System,Home Decor,770.32
2565,External Hard Drive,Travel & Camping,661.96
2566,Cordless Drill,Tools & Automotive,101.8
2567,Tent,Office Supplies,236.64
2568,Air Purifier,Furniture,831.32
2569,Toolbox,Office Supplies,196.13
2570,Car Seat Cover,Electronics,357.53
2571,Pop Socket,Tools & Automotive,303.91
2572,Jump Rope,Office Supplies,191.11
2573,Dash Cam,Sports & Fitness,26.39
2574,Desk Organizer,Sports & Fitness,467.83
2575,Dining Table,Electronics,194.9
2576,Ring Light,Travel & Camping,96.83
2577,Car Charger,Furniture,729.88
2578,Wireless Headphones,Office Supplies,559.1
2579,Handheld Garment Steamer,Home Appliances,459.76
2580,Headphone Stand,Office Supplies,16.3
2581,Air Compressor,Personal Accessories,905.02
2582,Car Mount,Sports & Fitness,524.73
2583,Picture Frame,Sports & Fitness,181.48
2584,Security Camera,Electronics,552.71
2585,Screen Protector,Personal Accessories,17.33
2586,Stapler,Personal Accessories,832.13
2587,Mesh Wi-Fi System,Gardening & Outdoor,601.16
2588,Digital Camera,Sports & Fitness,318.59
2589,Planting Pot Set,Electronics,129.86
2590,Electric Kettle,Tools & Automotive,184.21
2591,Jack Stand,Tools & Automotive,435.99
2592,Dining Table,Furniture,767.15
2593,Hammock,Electronics,848.74
2594,Throw Pillow,Electronics,197.68
2595,Gimbal,Office Supplies,225.06
2596,Resistance Bands,Office Supplies,94.17
2597,Pop Socket,Personal Accessories,814.09
2598,Bedside Lamp,Gardening & Outdoor,394.34
2599,Screen Protector,Gardening & Outdoor,203.61
2600,Notebook,Gardening & Outdoor,122.66
2601,Wireless Headphones,Electronics,941.21
2602,Charging Dock,Furniture,160.73
2603,4K UHD Monitor,Office Supplies,477.92
2604,Water Bottle,Gardening & Outdoor,847.63
2605,Bicycle,Gardening & Outdoor,542.19
2606,External Hard Drive,Home Decor,801.27
2607,Dumbbell Set,Personal Accessories,572.76
2608,Standing Desk,Home Decor,785.15
2609,Tripod,Electronics,897.41
2610,Toolbox,Gardening & Outdoor,65.11
2611,Hole Puncher,Furniture,651.68
2612,Area Rug,Home Decor,819.79
2613,Gimbal,Electronics,921.14
2614,Smartwatch,Furniture,287.18
2615,Toolbox,Travel & Camping,10.1
2616,E-reader,Home Decor,699.73
2617,Drone,Electronics,988.39
2618,Laptop Backpack,Furniture,972.47
2619,Weighted Blanket,Office Supplies,134.84
2620,Charging Dock,Electronics,827.89
2621,Soundbar,Sports & Fitness,611.94
2622,Throw Pillow,Office Supplies,609.14
2623,Binoculars,Home Appliances,913.26
2624,Hiking Boots,Electronics,714.71
2625,Security Camera,Office Supplies,393.96
2626,Power Bank,Gardening & Outdoor,631.5
2627,Outdoor Grill,Sports & Fitness,348.05
2628,Dehumidifier,Tools & Automotive,509.31
2629,Pen Set,Electronics,974.62
2630,Pressure Gauge,Sports & Fitness,485.15
2631,Laptop Backpack,Tools & Automotive,793.02
2632,4K UHD Monitor,Sports & Fitness,469.72
2633,Stapler,Furniture,670.61
2634,Car Charger,Furniture,323.11
2635,Soundbar,Home Decor,927.01
2636,Wireless Headphones,Personal Accessories,41.49
2637,Lawn Mower,Tools & Automotive,42.37
2638,Blender,Personal Accessories,107.43
2639,Smart Thermostat,Travel & Camping,693.62
2640,Gaming Mouse,Gardening & Outdoor,309.98
2641,Picture Frame,Sports & Fitness,879.51
2642,Bicycle,Home Appliances,428.84
2643,Hammock,Sports & Fitness,518.7
2644,Car Air Freshener,Tools & Automotive,39.71
2645,Espresso Machine,Furniture,360.95
2646,Humidifier,Electronics,960.71
2647,Portable Bluetooth Speaker,Furniture,59.84
2648,Pop Socket,Home Decor,524.72
2649,Essential Oil Diffuser,Office Supplies,549.4
2650,Headphone Stand,Tools & Automotive,856.82
2651,Ring Light,Electronics,438.04
2652,Screen Protector,Electronics,693.06
2653,Wireless Keyboard,Travel & Camping,132.37
2654,Blender,Personal Accessories,14.05
2655,Dehumidifier,Office Supplies,537.16
2656,Ergonomic Office Chair,Sports & Fitness,126.8
2657,Area Rug,Electronics,785.72
2658,Phone Case,Office Supplies,745.79
2659,Electric Kettle,Personal Accessories,718.91
2660,Notebook,Tools & Automotive,346.25
2661,Air Purifier,Travel & Camping,856.26
2662,Hole Puncher,Office Supplies,516.18
2663,Handheld Garment Steamer,Personal Accessories,309.18
2664,Lawn Mower,Furniture,373.48
2665,Air Purifier,Home Decor,720.86
2666,Standing Desk,Home Decor,152.05
2667,Humidifier,Gardening & Outdoor,501.91
2668,Coffee Maker,Tools & Automotive,339.64
2669,Stapler,Home Decor,158.04
2670,Car Charger,Gardening & Outdoor,186.78
2671,Digital Camera,Travel & Camping,579.22
2672,Humidifier,Electronics,607.1
2673,Binoculars,Personal Accessories,693.62
2674,Treadmill,Office Supplies,131.71
2675,Wireless Headphones,Office Supplies,86.78
2676,Folding Chair,Personal Accessories,402.72
2677,Wireless Headphones,Home Appliances,141.35
2678,Solar-Powered Garden Lights,Personal Accessories,925.01
2679,Dining Table,Home Appliances,711.19
2680,Standing Desk,Tools & Automotive,192.86
2681,Picture Frame,Furniture,260.89
2682,Lawn Mower,Furniture,861.53
2683,Headphone Stand,Sports & Fitness,574.94
2684,E-reader,Gardening & Outdoor,525.55
2685,Gimbal,Personal Accessories,856.44
2686,Espresso Machine,Home Decor,606.99
2687,Patio Umbrella,Electronics,26.85
2688,Jack Stand,Electronics,44.53
2689,Yoga Mat,Tools & Automotive,124.09
2690,Car Mount,Travel & Camping,318.87
2691,Wireless Headphones,Office Supplies,338.17
2692,Webcam,Travel & Camping,402.05
2693,Handheld Garment Steamer,Gardening & Outdoor,370.13
2694,Sofa Bed,Home Decor,197.01
2695,Pressure Gauge,Electronics,191.8
2696,Binoculars,Office Supplies,145.48
2697,Cable Organizer,Sports & Fitness,559.12
2698,Planting Pot Set,Electronics,983.56
2699,Car Charger,Travel & Camping,394.09
2700,Espresso Machine,Home Appliances,444.04
2701,Area Rug,Travel & Camping,902.04
2702,Cable Organizer,Home Appliances,913.99
2703,Picture Frame,Gardening & Outdoor,942.73
2704,Handheld Garment Steamer,Tools & Automotive,696.37
2705,Jack Stand,Furniture,109.63
2706,Action Camera,Home Decor,792.13
2707,Jack Stand,Tools & Automotive,247.88
2708,Wireless Keyboard,Electronics,14.06
2709,Blender,Sports & Fitness,178.93
2710,Ergonomic Office Chair,Home Decor,119.1
2711,Garden Hose,Office Supplies,276.52
2712,Action Camera,Office Supplies,280.53
2713,Ring Light,Gardening & Outdoor,841.22
2714,Scented Candles,Personal Accessories,518.52
2715,Solar-Powered Garden Lights,Tools & Automotive,948.71
2716,Pop Socket,Office Supplies,265.38
2717,Water Bottle,Electronics,612.21
2718,Phone Case,Tools & Automotive,622.18
2719,Outdoor Grill,Furniture,257.93
2720,Sleeping Bag,Gardening & Outdoor,621.85
2721,Gaming Mouse,Travel & Camping,960.63
2722,Essential Oil Diffuser,Sports & Fitness,220.48
2723,Hiking Boots,Electronics,913.63
2724,Fishing Rod,Office Supplies,918.16
2725,Garden Hose,Furniture,400.59
2726,Bicycle,Gardening & Outdoor,535.83
2727,Ergonomic Office Chair,Personal Accessories,352.67
2728,Water Bottle,Electronics,281.45
2729,Water Bottle,Office Supplies,994.69
2730,Foam Roller,Sports & Fitness,872.89
2731,Cordless Drill,Home Appliances,224.7
2732,Blender,Furniture,593.06
2733,Floor Mats,Sports & Fitness,11.81
2734,Robotic Vacuum Cleaner,Personal Accessories,813.47
2735,Sleeping Bag,Office Supplies,888.59
2736,Pressure Gauge,Electronics,776.27
2737,Smart Lock,Travel & Camping,702.01
2738,Scented Candles,Home Appliances,256.8
2739,Air Purifier,Tools & Automotive,788.14
2740,Picture Frame,Tools & Automotive,796.88
2741,Car Seat Cover,Gardening & Outdoor,491.51
2742,Hammock,Travel & Camping,240.66
2743,Tablet Stand,Travel & Camping,879.62
2744,Ring Light,Gardening & Outdoor,177.38
2745,Wireless Charger,Sports & Fitness,400.19
2746,Charging Dock,Office Supplies,718.0
2747,Diffuser,Tools & Automotive,671.42
2748,Fishing Rod,Personal Accessories,941.42
2749,Air Compressor,Office Supplies,597.57
2750,Floor Mats,Tools & Automotive,24.77
2751,Gimbal,Gardening & Outdoor,131.65
2752,Tire Inflator,Electronics,954.95
2753,Car Charger,Personal Accessories,650.91
2754,Blender,Office Supplies,379.19
2755,Area Rug,Tools & Automotive,120.69
2756,Pressure Washer,Tools & Automotive,578.36
2757,Tent,Home Decor,261.15
2758,Bookshelf,Furniture,596.73
2759,Skateboard,Sports & Fitness,563.17
2760,Desk Lamp,Gardening & Outdoor,656.56
2761,Notebook,Travel & Camping,764.07
2762,Drone,Tools & Automotive,407.66
2763,Floor Mats,Office Supplies,579.31
2764,Sleeping Bag,Office Supplies,937.06
2765,Electric Kettle,Home Decor,929.91
2766,Stapler,Tools & Automotive,721.55
2767,Portable Bluetooth Speaker,Furniture,870.14
2768,Soundbar,Home Appliances,702.45
2769,Toaster Oven,Electronics,561.77
2770,Air Compressor,Electronics,243.03
2771,Dehumidifier,Sports & Fitness,214.14
2772,Action Camera,Tools & Automotive,70.41
2773,Smart Lock,Travel & Camping,565.42
2774,Canoe,Tools & Automotive,355.53
2775,Headphone Stand,Sports & Fitness,407.03
2776,Mesh Wi-Fi System,Personal Accessories,939.5
2777,Smart Thermostat,Travel & Camping,206.63
2778,USB Hub,Electronics,428.0
2779,Picture Frame,Furniture,593.35
2780,Planting Pot Set,Tools & Automotive,351.57
2781,Air Compressor,Home Appliances,367.94
2782,Tent,Furniture,983.34
2783,Air Fryer,Sports & Fitness,417.91
2784,Bicycle,Gardening & Outdoor,97.82
2785,Mesh Wi-Fi System,Electronics,414.42
2786,Jumper Cables,Electronics,622.43
2787,Dumbbell Set,Personal Accessories,78.56
2788,Car Mount,Gardening & Outdoor,608.22
2789,Planting Pot Set,Travel & Camping,500.95
2790,Gaming Mouse,Tools & Automotive,657.75
2791,Car Air Freshener,Home Decor,268.07
2792,Weighted Blanket,Tools & Automotive,868.05
2793,Patio Umbrella,Tools & Automotive,240.82
2794,Air Purifier,Gardening & Outdoor,172.46
2795,Dehumidifier,Gardening & Outdoor,968.27
2796,Tire Inflator,Home Appliances,902.25
2797,Planting Pot Set,Tools & Automotive,591.12
2798,Fishing Rod,Office Supplies,517.32
2799,Notebook,Sports & Fitness,984.12
2800,Weighted Blanket,Sports & Fitness,502.46
2801,Jump Rope,Home Decor,581.82
2802,Desk Organizer,Sports & Fitness,609.42
2803,Jump Rope,Tools & Automotive,516.09
2804,Tripod,Office Supplies,458.85
2805,Ergonomic Office Chair,Home Decor,732.74
2806,Folding Chair,Home Appliances,216.0
2807,Dash Cam,Travel & Camping,522.91
2808,Dining Table,Electronics,508.55
2809,Hammock,Furniture,221.91
2810,Desk Lamp,Personal Accessories,272.18
2811,External Hard Drive,Home Decor,404.55
2812,USB Hub,Home Decor,744.96
2813,Water Bottle,Furniture,666.91
2814,Essential Oil Diffuser,Home Appliances,165.64
2815,Diffuser,Home Decor,491.98
2816,Pen Set,Gardening & Outdoor,903.89
2817,Lawn Mower,Sports & Fitness,714.63
2818,Hole Puncher,Tools & Automotive,345.69
2819,Ergonomic Office Chair,Travel & Camping,513.51
2820,Bookshelf,Electronics,953.9
2821,Dash Cam,Personal Accessories,691.85
2822,Soundbar,Home Appliances,856.06
2823,Hiking Boots,Electronics,718.63
2824,Canoe,Electronics,200.77
2825,Wireless Keyboard,Personal Accessories,611.01
